    CK10H010  2010 06 21.2605  2.737604  0.999192  233.7651  347.3468   36.5697  20171014  13.0  4.0  C/2010 H1 (Garradd)                                      MPC 82316
    PK10H020  2017 09 15.6613  3.096512  0.195155  129.4952   64.2609   14.2650  20171014   6.0  4.0  P/2010 H2 (Vales)                                        MPC 72851
    PK10H030  2015 09 25.7150  0.047132  0.984639   24.9119   78.2784   23.8394  20171014  20.0  2.0  P/2010 H3 (SOHO)                                         MPC 70361
    PK10H040  2010 06 20.5034  4.810459  0.269122  179.3762   44.7588    2.3225  20171014  10.5  4.0  P/2010 H4 (Scotti)                                       MPC 73463
    PK10H050  2010 04 17.4256  6.024375  0.156314  175.0704   24.7977   14.0872  20171014  13.0  2.0  P/2010 H5 (Scotti)                                       MPC 74637
    CK10J010  2010 02  1.5989  1.696489  0.952859  332.8242  254.5884  134.4952  20171014  12.0  4.0  C/2010 J1 (Boattini)                                     MPC 71278
    CK10J020  2010 06  1.0977  3.376342  0.997487    4.3972  311.7905  125.9059  20171014   9.0  4.0  C/2010 J2 (McNaught)                                     MPC 75712
    PK10J030  2010 08 26.0476  2.441535  0.727459  157.4147  106.4748   13.2720  20171014  11.0  4.0  P/2010 J3 (McMillan)                                     MPC 82316
    PK10J81C  2011 04 21.5543  1.821235  0.775850   12.5715   30.8335   38.6024  20171014   9.0  4.0  P/2010 JC81 (WISE)                                       MPC 84315
    CK10K07W  2010 10 12.3619  2.579281  0.973817  332.7214  105.0638  147.0557  20171014  15.0  2.0  C/2010 KW7 (WISE)                                        MPC 74248
    CK10L030  2010 11  9.8327  9.898314  1.000420  121.8634   38.2791  102.4954  20171014   4.5  4.0  C/2010 L3 (Catalina)                                     MPC 83518
    CK10L040  2010 02 25.6884  2.809330  0.964789   95.6122  125.4524  102.7809  20171014  11.5  4.0  C/2010 L4 (WISE)                                         MPC 74248
    CK10L050  2010 04 20.0265  0.781666  0.902581  214.3259  206.3698  146.8597  20171014  18.0  4.0  C/2010 L5 (WISE)                                         MPC 74248
    CK10R010  2012 05 16.7155  5.638929  0.999297  114.6151  343.6922  156.9337  20171014   6.0  4.0  C/2010 R1 (LINEAR)                                       MPC 88325
    CK10S010  2013 05 18.4970  5.894472  1.001143  118.4848   93.4274  125.3080  20171014   3.5  4.0  C/2010 S1 (LINEAR)                                       MPC 95208
    PK10T020  2011 07  2.8095  3.744461  0.317226  355.5302   59.5589    8.0388  20171014  11.5  4.0  P/2010 T2 (PANSTARRS)                                    MPC 74248
    PK10T20O  2022 12 28.0177  5.506296  0.052787  269.5816   43.2845    2.4819  20171014   9.0  4.0  P/2010 TO20 (LINEAR-Grauer)                              MPC 81468
    PK10U010  2010 01 25.5058  4.912078  0.246462   86.1576  280.7120    8.2141  20171014   9.5  4.0  P/2010 U1 (Boattini)                                     MPC 82316
    PK10U020  2019 09 15.5459  2.567833  0.400521   44.3698  357.0836   16.8285  20171014  13.0  4.0  P/2010 U2 (Hill)                                         MPC 74249
    CK10U030  2019 02 26.3072  8.445644  1.000415   88.0718   43.0737   55.5125  20171014   1.0  4.0  C/2010 U3 (Boattini)                                     MPC107046
    PK10U55H  2011 05 13.6828  2.850593  0.569746  224.3143  234.0281    8.2471  20171014  11.0  4.0  P/2010 UH55 (Spacewatch)                                 MPC 79021
    PK10W00K  2024 07 29.7995  1.786239  0.689485   41.1214   11.3899   11.4134  20171014  14.5  2.0  P/2010 WK (LINEAR)                                       MPC 75009
    CK10X010  2011 09  9.9040  0.470408  0.998981  344.5278  322.0506    1.8776  20171014  10.0  4.0  C/2010 X1 (Elenin)                                       MPC 76025
    PK11A020  2016 06 13.9227  1.552585  0.499776   94.6086   54.6714    4.4756  20171014  16.5  4.0  P/2011 A2 (Scotti)                                       MPC 82317
    CK11A030  2011 12 17.4886  2.331354  0.997066  141.0839  124.7572   26.0834  20171014  10.0  4.0  C/2011 A3 (Gibbs)                                        MPC 85831
    CK11C010  2011 04 18.6889  0.878594  0.998259   85.6528  191.2395   16.3082  20171014  15.5  4.0  C/2011 C1 (McNaught)                                     MPC 82317
    PK11C020  2012 01 12.1738  5.399672  0.270938  161.0999   12.0903   10.8909  20171014   9.0  4.0  P/2011 C2 (Gibbs)                                        MPC 84021
    CK11C030  2011 04  9.4044  1.512023  0.995058  206.7844   20.8299   49.5259  20171014  17.0  4.0  C/2011 C3 (Gibbs)                                        MPC 75516
    PK11C42R  2018 06 23.0011  2.521211  0.281089  173.2295   58.7252    8.4642  20171014  13.0  2.0  P/2011 CR42 (Catalina)                                   MPC 86639
    CK11F010  2013 01  8.4319  1.813908  0.999285  192.4967   85.0095   56.7309  20171014   5.0  4.0  C/2011 F1 (LINEAR)                                       MPC 89309
    PK11FE3R  2011 03 12.1065  3.739850  0.453534  350.1353  190.9205   16.0189  20171014  14.0  2.0  P/2011 FR143 (Lemmon)                                    MPC 79866
    CK11G010  2011 09 16.9471  2.163885  1.001192  355.1570  153.0699  162.2160  20171014  12.0  4.0  C/2011 G1 (McNaught)                                     MPC 80044
    CK11J020  2013 12 25.9680  3.440171  1.001695   85.2914  163.9364  122.7778  20171014   5.5  3.6  C/2011 J2 (LINEAR)                                       MPC106343
    CK11J02b  2013 12 25.8455  3.439374  1.002456   85.2489  163.9328  122.7804  20171014   9.0  3.6  C/2011 J2-B (LINEAR)                                     MPEC 2015-K84
    CK11J02c  2013 12 25.9380  3.439211  1.002492   85.2660  163.9380  122.7758  20171014  11.0  3.6  C/2011 J2-C (LINEAR)                                     unp
    CK11J030  2011 01 22.1048  1.448546  0.925914   27.8084   21.5772  114.4264  20171014  15.0  4.0  C/2011 J3 (LINEAR)                                       MPC 75713
    PK11J15B  2012 01 20.4667  5.004397  0.318573  110.5989  153.7089   19.1512  20171014   9.0  4.0  P/2011 JB15 (Spacewatch-Boattini)                        MPC 82317
    CK11K010  2011 04 19.5082  3.378947  0.999075  166.9190   70.5735  122.6270  20171014  12.0  4.0  C/2011 K1 (Schwartz-Holvorcem)                           MPC 75516
    CK11K36P  2016 05 26.6137  4.882453  0.872985  180.5624  173.3953   18.9848  20171014   4.5  4.0  C/2011 KP36 (Spacewatch)                                 MPC107046
    CK11L010  2010 12 18.5619  2.240293  0.796987  294.4962  252.1494   65.4847  20171014  11.0  4.0  C/2011 L1 (McNaught)                                     MPC 83518
    CK11L020  2011 10 29.6150  1.950999  0.999616  257.0447  131.4431  104.4030  20171014  12.5  4.0  C/2011 L2 (McNaught)                                     MPC 78588
    CK11L030  2011 08  8.1905  1.923170  0.997874   27.6102  307.7242   87.2664  20171014  12.5  4.0  C/2011 L3 (McNaught)                                     MPC 77405
    CK11L040  2013 03  9.5014  0.301720  0.999953  333.6241   65.9917   83.8966  20171014   5.5  4.0  C/2011 L4 (PANSTARRS)                                    MPC103843
    CK11L060  2011 01 17.4823  6.798113  0.999111  331.4292  214.4226  171.4422  20171014   9.0  4.0  C/2011 L6 (Boattini)                                     MPC 82718
    CK11M010  2011 09  5.8005  0.907932  1.002438  119.7738  324.8748   70.1521  20171014  12.0  4.0  C/2011 M1 (LINEAR)                                       MPC 75714
    PK11N010  2012 05 25.0718  2.856550  0.543383  330.5398   77.6199   35.6977  20171014  11.5  4.0  P/2011 N1 (ASH)                                          MPC 87913
    PK11N01O  2024 01 12.8863  1.235638  0.776148  263.7122  295.9324   15.2484  20171014  15.0  4.0  P/2011 NO1 (Elenin)                                      MPC 75714
    CK11N020  2011 10 19.8087  2.550235  0.998259  356.9849  273.8524   33.7427  20171014  11.5  4.0  C/2011 N2 (McNaught)                                     MPC 76569
    CK11O010  2012 08 17.9494  3.888670  0.994538  232.3327   89.7768   76.6023  20171014   7.0  4.0  C/2011 O1 (LINEAR)                                       MPC 87476
    PK11P010  2010 07 10.6420  5.059555  0.324229  348.9937    4.2923    5.6462  20171014   9.0  4.0  P/2011 P1 (McNaught)                                     MPC 78186
    CK11P020  2010 09  9.8273  6.122121  0.369694   75.8643  203.9858    9.0070  20171014   8.5  4.0  C/2011 P2 (PANSTARRS)                                    MPC107047
    CK11Q010  2011 06 28.9642  6.764219  0.998096  135.7740  142.1966   94.8708  20171014   9.5  4.0  C/2011 Q1 (PANSTARRS)                                    MPC 79867
    CK11Q020  2012 01 18.2288  1.349785  0.998334   34.7868  287.1251   37.2787  20171014  10.0  4.0  C/2011 Q2 (McNaught)                                     MPC 79342
    PK11Q030  2022 08 22.1022  2.328655  0.531481  311.0019   32.0333    6.0526  20171014  13.5  4.0  P/2011 Q3 (McNaught)                                     MPC 77806
    CK11Q040  2011 09 18.4464  1.123776  0.972769    1.8952  251.9931  147.9455  20171014  12.5  4.0  C/2011 Q4 (SWAN)                                         MPC 79342
    CK11R010  2012 10 18.0861  2.086680  0.999791  308.8422  221.3007  116.1600  20171014   6.5  4.0  C/2011 R1 (McNaught)                                     MPC 88325
    PK11R030  2022 10  7.3528  3.529917  0.265459  223.8706  190.3773   19.2518  20171014  11.0  4.0  P/2011 R3 (Novichonok-Gerke)                             MPC 90269
    PK11S010  2014 08 23.3288  6.891248  0.200043  193.3081  218.9451    2.6828  20171014   8.0  4.0  P/2011 S1 (Gibbs)                                        MPC 98558
    CK11S020  2011 10 25.0417  1.124212  0.931594  192.3439  288.0694   17.5389  20171014  15.5  4.0  C/2011 S2 (Kowalski)                                     MPC 80897
    PK11U010  2020 08 19.3267  2.364241  0.416910  353.3661  134.9780   15.2353  20171014  14.5  4.0  P/2011 U1 (PANSTARRS)                                    MPC 78186
    PK11U020  2023 06 20.2083  4.652709  0.094871  139.0212  264.3636    9.8123  20171014  10.0  4.0  P/2011 U2 (Bressi)                                       MPC105540
    CK11U030  2012 06  2.3609  1.074810  0.999488  287.7278  228.1532  116.7067  20171014  14.0  4.0  C/2011 U3 (PANSTARRS)                                    MPC 78186
    PK11UD4A  2011 12  2.4394  2.072093  0.629752   32.5771   40.5920   10.4808  20171014  17.5  4.0  P/2011 UA134 (Spacewatch-PANSTARRS)                      MPC 79022
    CK11UU5F  2012 07 21.1418  2.143813  0.999387  122.0319  297.5906   94.0330  20171014   9.0  4.0  C/2011 UF305 (LINEAR)                                    MPC 88325
    PK11V010  2018 10  1.7305  1.730866  0.551132  269.1478   46.8709    7.3805  20171014  15.5  4.0  P/2011 V1 (Boattini)                                     MPC 77406
    PK11V05J  2018 03 22.0948  1.507839  0.557035  315.2752  169.9185    3.9752  20171014  17.5  4.0  P/2011 VJ5 (Lemmon)                                      MPEC 2017-W73
    PK11W010  2022 02  9.4464  3.325712  0.286124  282.7898  161.8024    3.7176  20171014  11.5  4.0  P/2011 W1 (PANSTARRS)                                    MPC 82718
    PK11W020  2019 04  9.6904  2.312472  0.392591  221.2662  231.9624   13.7580  20171014  13.0  4.0  P/2011 W2 (Rinner)                                       MPC 80897
    CK11W030  2011 12 14.7746  0.006396  0.999910   55.1998  328.5473  135.5239  20171014  14.5  4.0  C/2011 W3 (Lovejoy)                                      MPC 77807
    PK11Y020  2012 03 17.4989  1.809298  0.710038  132.0368  309.4235    6.3675  20171014  15.0  4.0  P/2011 Y2 (Boattini)                                     MPC 79342
    CK11Y030  2011 08 18.4623  3.509067  0.701817  340.6028   84.8743   26.5104  20171014   8.0  4.0  C/2011 Y3 (Boattini)                                     MPC 79342
    CK12A010  2013 12  4.3370  7.603567  1.002309  192.0858  278.0304  120.9328  20171014   6.0  4.0  C/2012 A1 (PANSTARRS)                                    MPC 93583
    CK12A020  2012 11  6.3543  3.531781  0.997214  101.6793  191.4187  125.8971  20171014   8.5  4.0  C/2012 A2 (LINEAR)                                       MPC 91611
    PK12A030  2016 03 10.4003  0.580256  0.775001  218.2116  176.1318   11.3408  20171014  17.0  4.0  P/2012 A3 (SOHO)                                         MPC 80898
    PK12B010  2013 07 24.6515  3.831527  0.411924  162.4782   36.1516    7.6233  20171014   9.0  4.0  P/2012 B1 (PANSTARRS)                                    MPC 94669
    CK12B030  2011 12  6.2497  3.545338  0.999539   50.8052  252.9697  107.0565  20171014  10.0  4.0  C/2012 B3 (La Sagra)                                     MPC 82719
    CK12B98J  2012 09 21.1800  2.160448  0.874815   73.0974  124.0002    2.6355  20171014  12.5  4.0  C/2012 BJ98 (Lemmon)                                     MPC 83519
    CK12C010  2013 02  4.8220  4.834591  0.998064  279.8703  300.6161   96.2155  20171014   7.5  4.0  C/2012 C1 (McNaught)                                     MPC 89309
    CK12C020  2012 03 13.0179  0.794200  1.002752   62.4581  117.9176  162.7617  20171014  17.0  4.0  C/2012 C2 (Bruenjes)                                     MPC 80898
    PK12C030  2011 10  6.7469  3.605925  0.630111  344.9542  135.3677    9.0920            13.0  4.0  P/2012 C3 (PANSTARRS)                                    MPC 78590
    CK12C17H  2012 09 29.3769  1.287182  0.999579  137.9739  125.8136   27.7612  20171014  11.0  4.0  C/2012 CH17 (MOSS)                                       MPC 84022
    CK12E010  2011 06 30.8701  7.510014  0.993082   48.8161  286.2713  122.5927  20171014   6.5  4.0  C/2012 E1 (Hill)                                         MPC 84022
    CK12E030  2011 05  9.8113  3.839665  0.981279  103.5376    5.5110  105.5804  20171014  10.0  4.0  C/2012 E3 (PANSTARRS)                                    MPC 82318
    CK12F010  2012 02 17.9497  2.566321  0.964761  301.0013  130.3996  159.5649  20171014  14.0  4.0  C/2012 F1 (Gibbs)                                        MPC 79868
    PK12F020  2013 04 11.0093  2.889267  0.543050   33.0990  227.0890   14.7429  20171014  12.0  4.0  P/2012 F2 (PANSTARRS)                                    MPC 84931
    CK12F030  2015 04  7.0095  3.457127  1.003176  104.0508  164.6072   11.3521  20171014   6.5  4.0  C/2012 F3 (PANSTARRS)                                    MPC106343
    CK12F060  2013 03 24.8137  0.724548  0.998216  304.8262  332.6093   82.6309  20171014  10.0  4.0  C/2012 F6 (Lemmon)                                       MPC 90766
    PK12G010  2012 06  1.4325  2.584166  0.380722  286.1149  282.5440   11.6925            15.0  4.0  P/2012 G1 (PANSTARRS)                                    MPC 79344
    CK12H020  2012 05  1.7895  1.728395  0.892700  296.0178  184.0840   92.7956  20171014  15.5  4.0  C/2012 H2 (McNaught)                                     MPC 80046
    CK12J010  2012 12  6.1031  3.157303  1.000974  147.2928  235.1481   34.0942  20171014   8.0  4.0  C/2012 J1 (Catalina)                                     MPC 89726
    CK12K010  2014 08 28.0258  1.052949  1.000508  203.1176  317.7675  142.3741  20171014   5.6  3.2  C/2012 K1 (PANSTARRS)                                    MPC103843
    PK12K030  2019 08 17.9234  2.086444  0.423861  172.2501  125.8699   13.1945  20171014  15.0  4.0  P/2012 K3 (Gibbs)                                        MPC 80898
    CK12K050  2012 11 28.3536  1.144387  0.998300  139.3448  279.2709   92.7986  20171014  12.0  4.0  C/2012 K5 (LINEAR)                                       MPC103843
    CK12K060  2013 05 20.6142  3.363610  0.997862  338.9395  206.9041  135.2204  20171014   8.5  4.0  C/2012 K6 (McNaught)                                     MPC 94278
    CK12K080  2014 08 19.3638  6.466766  0.999194   75.8948  312.7880  106.1301  20171014   6.0  4.0  C/2012 K8 (Lemmon)                                       MPC100577
    CK12L010  2012 12 24.8233  2.261923  0.996161  140.2068  271.9108   87.2357  20171014  10.5  4.0  C/2012 L1 (LINEAR)                                       MPC 88326
    CK12L020  2013 05  8.3721  1.515276  0.997383  205.8768  270.3430   70.8761  20171014  10.0  4.0  C/2012 L2 (LINEAR)                                       MPC 88326
    CK12L030  2012 06 10.0999  3.043938  0.989371  106.9161   53.4162  134.1281  20171014  13.0  4.0  C/2012 L3 (LINEAR)                                       MPC 84023
    CK12L26P  2015 08 16.6958  6.535562  1.000994  145.1474  153.9850   25.3716  20171014   6.5  4.0  C/2012 LP26 (Palomar)                                    MPC107047
    PK12N00J  2012 06 12.1103  1.287260  0.847714  338.2683  315.6949   84.4565  20171014  14.5  4.0  P/2012 NJ (La Sagra)                                     MPC 88326
    CK12O00P  2012 12  3.3694  3.609193  0.994765  351.3306  267.2676  114.8418  20171014  13.5  2.0  C/2012 OP (Siding Spring)                                MPC 84625
    PK12O010  2019 03  1.9583  1.431036  0.595523  238.1595   92.1149    7.4264  20171014  17.5  4.0  P/2012 O1 (McNaught)                                     MPC 81470
    PK12O020  2019 05  6.1938  1.690177  0.532937  183.3992  120.7270   24.4879  20171014  17.0  4.0  P/2012 O2 (McNaught)                                     MPC 80899
    PK12O030  2022 05 31.5042  1.622894  0.645644  344.6490  336.4018   16.5829  20171014  16.5  4.0  P/2012 O3 (McNaught)                                     MPC 82720
    CK12Q010  2012 02  4.3533  9.466765  0.636068  138.9855  184.4247   45.2250  20171014   4.0  4.0  C/2012 Q1 (Kowalski)                                     MPC 90767
    CK12S010  2013 11 28.4381  0.012621  1.000256  345.7552  295.3234   63.3175  20171014   8.5  3.2  C/2012 S1 (ISON)                                         MPC 89726
    PK12S020  2021 11  2.3704  1.358694  0.691382  312.6505   51.1919    8.6883  20171014  17.0  4.0  P/2012 S2 (La Sagra)                                     MPC 82720
    CK12S030  2013 08 30.1813  2.308023  0.999344  183.6483  121.2409  112.9790  20171014  10.0  4.0  C/2012 S3 (PANSTARRS)                                    MPC 88327
    CK12S040  2013 06 27.1941  4.339473  0.999284  163.4618  173.1015  126.5594  20171014   8.5  4.0  C/2012 S4 (PANSTARRS)                                    MPC 88327
    PK12S06B  2020 06 19.4016  2.310490  0.401184   12.5673    8.9421   11.0143  20171014  14.0  4.0  P/2012 SB6 (Lemmon)                                      MPC 82720
    PK12T020  2013 04 23.6524  4.827890  0.159773  310.9173   73.7391   12.5539  20171014  10.0  4.0  P/2012 T2 (PANSTARRS)                                    MPC 82320
    PK12T030  2012 04 24.6537  2.368019  0.615515  195.4238  114.3964    9.5540  20171014  15.0  4.0  P/2012 T3 (PANSTARRS)                                    MPC 80900
    CK12T040  2012 10 10.9548  1.947296  0.983595  219.7688   99.4129   24.1503  20171014  13.5  4.0  C/2012 T4 (McNaught)                                     MPC 84023
    CK12T050  2013 02 24.1571  0.324737  1.000413  318.2582  230.2275   72.2755  20171014  13.0  4.0  C/2012 T5 (Bressi)                                       MPC 84023
    CK12T060  2012 08 23.3663  1.772484  0.873947  197.9457  186.1227   33.3318  20171014  15.0  4.0  C/2012 T6 (Kowalski)                                     MPC 82720
    PK12T08K  2021 10 28.1920  3.039585  0.269026  126.6822  289.1451    6.2967  20171014  13.0  4.0  P/2012 TK8 (Tenagra)                                     MPC 87914
    CK12U010  2014 07  4.8980  5.272833  0.997280   70.2172   26.9647   56.3504  20171014   7.5  4.0  C/2012 U1 (PANSTARRS)                                    MPC 95208
    PK12U020  2012 11 11.7850  3.595436  0.497628  228.6084  185.2371   10.7379  20171014  12.5  4.0  P/2012 U2 (PANSTARRS)                                    MPC 82720
    PK12U27S  2013 02  4.9270  1.819960  0.647673    1.0702   49.1713   39.3377  20171014  13.5  4.0  P/2012 US27 (Siding Spring)                              MPC 84024
    CK12V010  2013 07 19.9886  2.088946  0.998324  123.1602   85.3240  157.8334  20171014  12.0  4.0  C/2012 V1 (PANSTARRS)                                    MPC 84932
    CK12V020  2013 08 14.5689  1.466313  0.997528  217.4756  262.1675   67.1996  20171014   9.0  4.0  C/2012 V2 (LINEAR)                                       MPC 88695
    PK12W34A  2013 01 20.7337  3.174846  0.336527  352.7709   94.5091    6.1210  20171014  13.5  4.0  P/2012 WA34 (Lemmon-PANSTARRS)                           MPC 82721
    CK12X010  2014 02 22.0516  1.596901  0.990124  132.1646  113.0273   44.3551  20171014   4.8  3.6  C/2012 X1 (LINEAR)                                       MPC 97494
    CK12X020  2013 03 30.7671  4.760566  0.768355  215.7746  271.0586   34.1091  20171014   9.0  4.0  C/2012 X2 (PANSTARRS)                                    MPC 88327
    CK12Y010  2013 01 16.3411  2.029342  0.946144  269.1094  193.1388   20.9025  20171014  15.0  4.0  C/2012 Y1 (LINEAR)                                       MPC 83521
    CK12Y030  2012 08 22.5389  1.772354  0.936324  235.6612  122.6892   73.5550  20171014  11.0  4.0  C/2012 Y3 (McNaught)                                     MPC 83521
    CK13A010  2014 10 24.6820  1.401056  0.999621    2.4386  300.9903  129.0438  20171014   8.2  2.4  C/2013 A1 (Siding Spring)                                MPC103843
    PK13A020  2021 02 15.6177  2.184735  0.454926  134.6925  355.8134    3.3647  20171014  15.5  4.0  P/2013 A2 (Scotti)                                       MPC 84024
    PK13A76L  2012 12 14.6487  2.045412  0.685522   27.2563  145.9501  144.8273  20171014  16.0  4.0  P/2013 AL76 (Catalina)                                   MPC 82721
    CK13B020  2013 06 30.7972  3.744107  1.000987  156.5394  331.9850   43.4640  20171014  11.0  4.0  C/2013 B2 (Catalina)                                     MPC 87915
    CK13C020  2015 09  7.0219  9.136239  0.431173  309.1273  247.5303   21.3378  20171014   4.0  4.0  C/2013 C2 (Tenagra)                                      MPC106343
    PK13CC9U  2018 06 24.3570  0.797905  0.722644  211.9308   46.2286   12.1554  20171014  18.0  2.0  P/2013 CU129 (PANSTARRS)                                 MPC 86642
    CK13D010  2013 04 14.1322  2.466302  0.781807  252.8383  294.9249   10.0754  20171014  14.0  4.0  C/2013 D1 (Holvorcem)                                    MPC 84024
    CK13E010  2013 06 15.8743  7.798523  1.000077  311.7475  134.0482  158.7301  20171014   5.5  4.0  C/2013 E1 (McNaught)                                     MPC 90270
    CK13E020  2013 03  9.9975  1.404682  0.993650   95.6529  182.4869   21.8681  20171014  11.5  4.0  C/2013 E2 (Iwamoto)                                      MPC 88327
    PK13E90W  2021 02 16.0940  3.309388  0.195556  346.5040  160.3360   31.7988  20171014  12.0  4.0  P/2013 EW90 (Tenagra)                                    MPC 88695
    CK13F010  2012 12  1.1821  1.866987  1.002282   92.0773   30.0558   79.5867  20171014  13.0  4.0  C/2013 F1 (Boattini)                                     MPC 84626
    CK13F020  2013 04 17.9003  6.232198  0.993490  123.1335  344.2746   61.7885  20171014   7.0  4.0  C/2013 F2 (Catalina)                                     MPC 88695
    CK13F030  2013 05 25.0279  2.252997  0.996167   18.7387  266.0283   85.5433  20171014  12.0  4.0  C/2013 F3 (McNaught)                                     MPC 84933
    PK13G010  2013 12 11.4483  3.347746  0.513243   51.1847  221.4431    5.4740  20171014  11.0  4.0  P/2013 G1 (Kowalski)                                     MPC 91612
    CK13G020  2012 12  6.0113  2.151264  0.999939  293.8220  273.9773   95.9268  20171014  11.5  4.0  C/2013 G2 (McNaught)                                     MPC 84933
    CK13G030  2014 11 15.6467  3.851774  1.001771   76.5274  208.1087   64.6832  20171014   9.0  4.0  C/2013 G3 (PANSTARRS)                                    MPC102950
    PK13G040  2013 02 11.3725  2.613925  0.410803  214.6503  339.7260    5.9210  20171014  15.0  4.0  P/2013 G4 (PANSTARRS)                                    MPC 84025
    CK13G050  2013 09  1.4946  0.924072  0.999791  165.6455  144.1443   40.6565  20171014  14.0  4.0  C/2013 G5 (Catalina)                                     MPC 84318
    CK13G060  2013 07 25.4044  2.053554  0.994744  215.7849   44.5470  124.1458  20171014  13.5  4.0  C/2013 G6 (Lemmon)                                       MPC 87478
    CK13G070  2014 03 19.4087  4.682781  0.997795  218.3597   48.3562  105.1144  20171014   7.5  4.0  C/2013 G7 (McNaught)                                     MPC 95209
    CK13G080  2013 11 14.4878  5.134094  0.997398   80.0853  240.9766   27.6443  20171014   8.5  4.0  C/2013 G8 (PANSTARRS)                                    MPC 95209
    CK13G090  2015 01 15.6330  5.342700  1.000162  205.1226   35.7415  146.2534  20171014   7.0  4.0  C/2013 G9 (Tenagra)                                      MPC 10027
    CK13H010  2013 05 20.3049  2.649160  0.986770  136.7486   84.8516   27.0707  20171014  13.0  4.0  C/2013 H1 (La Sagra)                                     MPC 84933
    CK13H020  2014 01 23.6166  7.505698  0.998741   36.0456  262.6951  128.3906  20171014   6.5  4.0  C/2013 H2 (Boattini)                                     MPC 94670
    PK13J020  2013 08 22.6770  2.144312  0.655783   37.7854  289.3981   15.5126  20171014  13.0  4.0  P/2013 J2 (McNaught)                                     MPC 91613
    CK13J030  2013 02 21.6753  3.999378  0.996064  321.0322  200.7459  118.2052  20171014  10.0  4.0  C/2013 J3 (McNaught)                                     MPC 87916
    PK13J040  2013 11  4.2199  1.903367  0.230994  118.7706   84.0011    5.0352            14.0  4.0  P/2013 J4 (PANSTARRS)                                    MPC 87066
    CK13J050  2012 11 28.7288  4.915091  0.996318   19.1692  256.7025  136.0245  20171014  10.0  4.0  C/2013 J5 (Boattini)                                     MPC 84319
    CK13J060  2013 04  9.0149  2.419092  0.959405  125.6723   68.3090   84.9961  20171014  14.5  4.0  C/2013 J6 (Catalina)                                     MPC 84627
    CK13K010  2013 05 30.3853  0.943191  0.987663  171.2996  125.7908   42.4301  20171014  18.0  4.0  C/2013 K1 (Christensen)                                  MPC 84319
    CK13L020  2012 05  9.3648  4.869338  0.998514    1.7941  285.7817  106.7934  20171014   8.0  4.0  C/2013 L2 (Catalina)                                     MPC 87916
    PK13N030  2014 02 11.1987  3.023217  0.591393  323.8048   17.6462    2.1707  20171014  13.0  4.0  P/2013 N3 (PANSTARRS)                                    MPC 86229
    CK13N040  2013 08 20.4246  1.217702  0.974490  142.3698  322.6535   37.0236  20171014  12.0  4.0  C/2013 N4 (Borisov)                                      MPC 88328
    PK13N050  2013 06 29.6623  1.837172  0.730234  176.9398  187.2198   23.3500  20171014  17.0  4.0  P/2013 N5 (PANSTARRS)                                    MPC 85834
    PK13O020  2021 05 26.9787  2.127930  0.441783  213.3249  207.5701   13.3460  20171014  14.0  4.0  P/2013 O2 (PANSTARRS)                                    MPC 87479
    CK13O030  2013 09  9.2619  3.179837  0.995128  337.8864  276.6645  102.8297  20171014  11.5  4.0  C/2013 O3 (McNaught)                                     MPC 90767
    PK13P010  2013 02 26.1743  3.378275  0.605330  137.8802  160.7734   18.7067  20171014  12.0  4.0  P/2013 P1 (PANSTARRS)                                    MPC 85834
    CK13P020  2014 02 15.6324  2.838967  0.996150  104.9795    2.0732  125.6266  20171014  11.5  4.0  C/2013 P2 (PANSTARRS)                                    MPC 93584
    CK13P030  2014 11 21.6028  8.642118  1.000416  177.0609  177.2690   93.9124  20171014   5.5  4.0  C/2013 P3 (Palomar)                                      MPC107047
    CK13P040  2014 08 10.1794  5.961717  0.593926  113.4028  256.5847    4.2700  20171014   7.5  4.0  C/2013 P4 (PANSTARRS)                                    MPC 96865
    CK13P67E  2013 12  6.2370  1.874057  0.963848   59.9218  325.9586  116.7022  20171014  14.0  4.0  C/2013 PE67 (Catalina-Spacewatch)                        MPC 88696
    CK13R010  2013 12 22.2836  0.813834  0.998391   67.2476   70.6106   63.8923  20171014   7.0  4.0  C/2013 R1 (Lovejoy)                                      MPC102950
    PK13R030  2018 12  6.1504  2.201302  0.274521   10.9473  342.0731    0.8653  20171014  14.0  4.0  P/2013 R3 (Catalina-PANSTARRS)                           MPC 94671
    PK13R03a  2018 12  6.0283  2.201292  0.274490   10.9865  342.0399    0.8646  20171014   9.0  4.0  P/2013 R3-A (Catalina-PANSTARRS)                         unp
    PK13R03b  2018 12  6.2154  2.201312  0.274536   10.9211  342.0959    0.8659  20171014   9.0  4.0  P/2013 R3-B (Catalina-PANSTARRS)                         MPEC 2015-M77
    CK13S010  2013 08  2.4639  2.818722  0.998944  165.9461  221.6017   83.9551  20171014  13.0  4.0  C/2013 S1 (Catalina)                                     MPC 86230
    PK13T010  2013 07 29.4179  2.219898  0.621842  346.1068   10.1441   24.2191  20171014  16.5  4.0  P/2013 T1 (PANSTARRS)                                    MPC 85835
    PK13T020  2019 11 29.1946  1.725853  0.504431  345.4663    1.1054    9.5246  20171014  16.0  4.0  P/2013 T2 (Schwartz)                                     MPC 86643
    CK13T05W  2014 08 17.8411  5.837257  0.979547  190.5145  319.6942   31.4052  20171014   7.5  4.0  C/2013 TW5 (Spacewatch)                                  MPC104789
